x,y,z,phi,theta,psi
4.8677e-05,3.6131e-05,1.1876,-1.5536e-07,-0.0001178,-9.6752e-07
4.8725e-05,3.6189e-05,1.188,-1.5571e-07,-0.00011801,-9.6871e-07
4.8773e-05,3.6247e-05,1.1883,-1.5606e-07,-0.00011822,-9.699e-07
4.8821e-05,3.6304e-05,1.1887,-1.5641e-07,-0.00011844,-9.7109e-07
4.8869e-05,3.6362e-05,1.189,-1.5676e-07,-0.00011865,-9.7229e-07
4.8917e-05,3.6419e-05,1.1893,-1.571e-07,-0.00011887,-9.7348e-07
4.8964e-05,3.6476e-05,1.1897,-1.5745e-07,-0.00011908,-9.7468e-07
4.9011e-05,3.6533e-05,1.19,-1.578e-07,-0.00011929,-9.7588e-07
4.9059e-05,3.659e-05,1.1903,-1.5815e-07,-0.00011951,-9.7708e-07
4.9106e-05,3.6646e-05,1.1907,-1.5849e-07,-0.00011972,-9.7828e-07
4.9152e-05,3.6702e-05,1.191,-1.5884e-07,-0.00011994,-9.7949e-07
4.9199e-05,3.6759e-05,1.1913,-1.5919e-07,-0.00012016,-9.807e-07
4.9246e-05,3.6814e-05,1.1917,-1.5953e-07,-0.00012037,-9.8191e-07
4.9292e-05,3.687e-05,1.192,-1.5988e-07,-0.00012059,-9.8312e-07
4.9338e-05,3.6926e-05,1.1923,-1.6022e-07,-0.00012081,-9.8433e-07
4.9384e-05,3.6981e-05,1.1926,-1.6057e-07,-0.00012102,-9.8555e-07
4.943e-05,3.7036e-05,1.193,-1.6091e-07,-0.00012124,-9.8676e-07
4.9476e-05,3.7091e-05,1.1933,-1.6126e-07,-0.00012146,-9.8798e-07
4.9521e-05,3.7146e-05,1.1936,-1.616e-07,-0.00012168,-9.892e-07
4.9567e-05,3.7201e-05,1.1939,-1.6195e-07,-0.0001219,-9.9043e-07
4.9612e-05,3.7255e-05,1.1942,-1.6229e-07,-0.00012211,-9.9165e-07
4.9657e-05,3.7309e-05,1.1945,-1.6264e-07,-0.00012233,-9.9288e-07
4.9702e-05,3.7363e-05,1.1949,-1.6298e-07,-0.00012255,-9.9411e-07
4.9747e-05,3.7417e-05,1.1952,-1.6332e-07,-0.00012277,-9.9534e-07
4.9791e-05,3.7471e-05,1.1955,-1.6367e-07,-0.00012299,-9.9657e-07
4.9836e-05,3.7524e-05,1.1958,-1.6401e-07,-0.00012321,-9.9781e-07
4.988e-05,3.7577e-05,1.1961,-1.6435e-07,-0.00012343,-9.9905e-07
4.9924e-05,3.763e-05,1.1964,-1.6469e-07,-0.00012366,-1.0003e-06
4.9968e-05,3.7683e-05,1.1967,-1.6504e-07,-0.00012388,-1.0015e-06
5.0012e-05,3.7735e-05,1.197,-1.6538e-07,-0.0001241,-1.0028e-06
5.0056e-05,3.7788e-05,1.1973,-1.6572e-07,-0.00012432,-1.004e-06
5.0099e-05,3.784e-05,1.1976,-1.6606e-07,-0.00012454,-1.0053e-06
5.0142e-05,3.7892e-05,1.1979,-1.664e-07,-0.00012477,-1.0065e-06
5.0185e-05,3.7943e-05,1.1981,-1.6674e-07,-0.00012499,-1.0078e-06
5.0228e-05,3.7995e-05,1.1984,-1.6708e-07,-0.00012521,-1.009e-06
5.0271e-05,3.8046e-05,1.1987,-1.6742e-07,-0.00012544,-1.0103e-06
5.0314e-05,3.8097e-05,1.199,-1.6776e-07,-0.00012566,-1.0115e-06
5.0356e-05,3.8148e-05,1.1993,-1.681e-07,-0.00012589,-1.0128e-06
5.0399e-05,3.8199e-05,1.1996,-1.6843e-07,-0.00012611,-1.0141e-06
5.0441e-05,3.8249e-05,1.1998,-1.6877e-07,-0.00012634,-1.0153e-06
5.0483e-05,3.8299e-05,1.2001,-1.6911e-07,-0.00012656,-1.0166e-06
5.0524e-05,3.8349e-05,1.2004,-1.6945e-07,-0.00012679,-1.0179e-06
5.0566e-05,3.8399e-05,1.2007,-1.6978e-07,-0.00012701,-1.0191e-06
5.0607e-05,3.8449e-05,1.2009,-1.7012e-07,-0.00012724,-1.0204e-06
5.0649e-05,3.8498e-05,1.2012,-1.7046e-07,-0.00012747,-1.0217e-06
5.069e-05,3.8547e-05,1.2015,-1.7079e-07,-0.00012769,-1.0229e-06
5.0731e-05,3.8596e-05,1.2017,-1.7113e-07,-0.00012792,-1.0242e-06
5.0772e-05,3.8644e-05,1.202,-1.7146e-07,-0.00012815,-1.0255e-06
5.0812e-05,3.8693e-05,1.2023,-1.7179e-07,-0.00012838,-1.0268e-06
5.0853e-05,3.8741e-05,1.2025,-1.7213e-07,-0.00012861,-1.0281e-06
5.0893e-05,3.8789e-05,1.2028,-1.7246e-07,-0.00012884,-1.0294e-06
5.0933e-05,3.8837e-05,1.203,-1.728e-07,-0.00012906,-1.0307e-06
5.0973e-05,3.8884e-05,1.2033,-1.7313e-07,-0.00012929,-1.032e-06
5.1013e-05,3.8931e-05,1.2036,-1.7346e-07,-0.00012952,-1.0332e-06
5.1052e-05,3.8978e-05,1.2038,-1.7379e-07,-0.00012975,-1.0345e-06
5.1092e-05,3.9025e-05,1.2041,-1.7412e-07,-0.00012999,-1.0358e-06
5.1131e-05,3.9072e-05,1.2043,-1.7445e-07,-0.00013022,-1.0371e-06
5.117e-05,3.9118e-05,1.2046,-1.7478e-07,-0.00013045,-1.0385e-06
5.1209e-05,3.9164e-05,1.2048,-1.7511e-07,-0.00013068,-1.0398e-06
5.1248e-05,3.921e-05,1.205,-1.7544e-07,-0.00013091,-1.0411e-06
5.1286e-05,3.9256e-05,1.2053,-1.7577e-07,-0.00013114,-1.0424e-06
5.1325e-05,3.9301e-05,1.2055,-1.761e-07,-0.00013138,-1.0437e-06
5.1363e-05,3.9346e-05,1.2058,-1.7643e-07,-0.00013161,-1.045e-06
5.1401e-05,3.9391e-05,1.206,-1.7676e-07,-0.00013184,-1.0463e-06
5.1439e-05,3.9436e-05,1.2062,-1.7708e-07,-0.00013208,-1.0476e-06
5.1476e-05,3.948e-05,1.2065,-1.7741e-07,-0.00013231,-1.049e-06
5.1514e-05,3.9524e-05,1.2067,-1.7774e-07,-0.00013255,-1.0503e-06
5.1551e-05,3.9568e-05,1.2069,-1.7806e-07,-0.00013278,-1.0516e-06
5.1588e-05,3.9612e-05,1.2072,-1.7839e-07,-0.00013302,-1.053e-06
5.1626e-05,3.9655e-05,1.2074,-1.7871e-07,-0.00013325,-1.0543e-06
5.1662e-05,3.9698e-05,1.2076,-1.7904e-07,-0.00013349,-1.0556e-06
5.1699e-05,3.9741e-05,1.2078,-1.7936e-07,-0.00013373,-1.057e-06
5.1736e-05,3.9784e-05,1.208,-1.7968e-07,-0.00013396,-1.0583e-06
5.1772e-05,3.9826e-05,1.2083,-1.8001e-07,-0.0001342,-1.0596e-06
5.1808e-05,3.9869e-05,1.2085,-1.8033e-07,-0.00013444,-1.061e-06
5.1844e-05,3.9911e-05,1.2087,-1.8065e-07,-0.00013468,-1.0623e-06
5.188e-05,3.9952e-05,1.2089,-1.8097e-07,-0.00013491,-1.0637e-06
5.1915e-05,3.9994e-05,1.2091,-1.8129e-07,-0.00013515,-1.065e-06
5.1951e-05,4.0035e-05,1.2093,-1.8161e-07,-0.00013539,-1.0664e-06
5.1986e-05,4.0076e-05,1.2095,-1.8193e-07,-0.00013563,-1.0677e-06
5.2021e-05,4.0116e-05,1.2097,-1.8225e-07,-0.00013587,-1.0691e-06
5.2056e-05,4.0157e-05,1.2099,-1.8257e-07,-0.00013611,-1.0705e-06
5.2091e-05,4.0197e-05,1.2101,-1.8289e-07,-0.00013635,-1.0718e-06
5.2125e-05,4.0237e-05,1.2103,-1.832e-07,-0.00013659,-1.0732e-06
5.216e-05,4.0276e-05,1.2105,-1.8352e-07,-0.00013683,-1.0746e-06
5.2194e-05,4.0316e-05,1.2107,-1.8384e-07,-0.00013708,-1.0759e-06
5.2228e-05,4.0355e-05,1.2109,-1.8415e-07,-0.00013732,-1.0773e-06
5.2262e-05,4.0394e-05,1.2111,-1.8447e-07,-0.00013756,-1.0787e-06
5.2296e-05,4.0432e-05,1.2113,-1.8478e-07,-0.0001378,-1.0801e-06
5.2329e-05,4.047e-05,1.2115,-1.8509e-07,-0.00013805,-1.0814e-06
5.2363e-05,4.0508e-05,1.2117,-1.8541e-07,-0.00013829,-1.0828e-06
5.2396e-05,4.0546e-05,1.2119,-1.8572e-07,-0.00013853,-1.0842e-06
5.2429e-05,4.0584e-05,1.2121,-1.8603e-07,-0.00013878,-1.0856e-06
5.2462e-05,4.0621e-05,1.2123,-1.8634e-07,-0.00013902,-1.087e-06
5.2494e-05,4.0658e-05,1.2124,-1.8665e-07,-0.00013927,-1.0884e-06
5.2527e-05,4.0694e-05,1.2126,-1.8696e-07,-0.00013951,-1.0898e-06
5.2559e-05,4.0731e-05,1.2128,-1.8727e-07,-0.00013976,-1.0912e-06
5.2591e-05,4.0767e-05,1.213,-1.8758e-07,-0.00014001,-1.0926e-06
5.2623e-05,4.0803e-05,1.2132,-1.8789e-07,-0.00014025,-1.094e-06
5.2655e-05,4.0838e-05,1.2133,-1.882e-07,-0.0001405,-1.0954e-06
5.2686e-05,4.0874e-05,1.2135,-1.885e-07,-0.00014075,-1.0968e-06
5.2718e-05,4.0909e-05,1.2137,-1.8881e-07,-0.00014099,-1.0982e-06
5.2749e-05,4.0944e-05,1.2138,-1.8912e-07,-0.00014124,-1.0996e-06
5.278e-05,4.0978e-05,1.214,-1.8942e-07,-0.00014149,-1.1011e-06
5.2811e-05,4.1012e-05,1.2142,-1.8973e-07,-0.00014174,-1.1025e-06
5.2841e-05,4.1046e-05,1.2143,-1.9003e-07,-0.00014199,-1.1039e-06
5.2872e-05,4.108e-05,1.2145,-1.9033e-07,-0.00014224,-1.1053e-06
5.2902e-05,4.1113e-05,1.2147,-1.9064e-07,-0.00014249,-1.1068e-06
5.2932e-05,4.1146e-05,1.2148,-1.9094e-07,-0.00014274,-1.1082e-06
5.2962e-05,4.1179e-05,1.215,-1.9124e-07,-0.00014299,-1.1096e-06
5.2992e-05,4.1212e-05,1.2151,-1.9154e-07,-0.00014324,-1.1111e-06
5.3022e-05,4.1244e-05,1.2153,-1.9184e-07,-0.00014349,-1.1125e-06
5.3051e-05,4.1276e-05,1.2154,-1.9214e-07,-0.00014375,-1.114e-06
5.308e-05,4.1308e-05,1.2156,-1.9244e-07,-0.000144,-1.1154e-06
5.3109e-05,4.1339e-05,1.2157,-1.9273e-07,-0.00014425,-1.1169e-06
5.3138e-05,4.137e-05,1.2159,-1.9303e-07,-0.00014451,-1.1183e-06
5.3167e-05,4.1401e-05,1.216,-1.9333e-07,-0.00014476,-1.1198e-06
5.3195e-05,4.1431e-05,1.2162,-1.9362e-07,-0.00014501,-1.1212e-06
5.3224e-05,4.1462e-05,1.2163,-1.9392e-07,-0.00014527,-1.1227e-06
5.3252e-05,4.1492e-05,1.2164,-1.9421e-07,-0.00014552,-1.1241e-06
5.328e-05,4.1521e-05,1.2166,-1.945e-07,-0.00014578,-1.1256e-06
5.3308e-05,4.1551e-05,1.2167,-1.948e-07,-0.00014603,-1.1271e-06
5.3335e-05,4.158e-05,1.2168,-1.9509e-07,-0.00014629,-1.1285e-06
5.3363e-05,4.1608e-05,1.217,-1.9538e-07,-0.00014655,-1.13e-06
5.339e-05,4.1637e-05,1.2171,-1.9567e-07,-0.0001468,-1.1315e-06
5.3417e-05,4.1665e-05,1.2172,-1.9596e-07,-0.00014706,-1.133e-06
5.3444e-05,4.1693e-05,1.2174,-1.9625e-07,-0.00014732,-1.1345e-06
5.3471e-05,4.1721e-05,1.2175,-1.9654e-07,-0.00014758,-1.1359e-06
5.3497e-05,4.1748e-05,1.2176,-1.9682e-07,-0.00014784,-1.1374e-06
5.3523e-05,4.1775e-05,1.2177,-1.9711e-07,-0.0001481,-1.1389e-06
5.3549e-05,4.1802e-05,1.2179,-1.974e-07,-0.00014836,-1.1404e-06
5.3575e-05,4.1828e-05,1.218,-1.9768e-07,-0.00014862,-1.1419e-06
5.3601e-05,4.1854e-05,1.2181,-1.9797e-07,-0.00014888,-1.1434e-06
5.3627e-05,4.188e-05,1.2182,-1.9825e-07,-0.00014914,-1.1449e-06
5.3652e-05,4.1905e-05,1.2183,-1.9853e-07,-0.0001494,-1.1464e-06
5.3677e-05,4.193e-05,1.2184,-1.9882e-07,-0.00014966,-1.1479e-06
5.3702e-05,4.1955e-05,1.2186,-1.991e-07,-0.00014992,-1.1494e-06
5.3727e-05,4.198e-05,1.2187,-1.9938e-07,-0.00015019,-1.1509e-06
5.3752e-05,4.2004e-05,1.2188,-1.9966e-07,-0.00015045,-1.1525e-06
5.3777e-05,4.2028e-05,1.2189,-1.9994e-07,-0.00015071,-1.154e-06
5.3801e-05,4.2052e-05,1.219,-2.0021e-07,-0.00015098,-1.1555e-06
5.3825e-05,4.2075e-05,1.2191,-2.0049e-07,-0.00015124,-1.157e-06
5.3849e-05,4.2098e-05,1.2192,-2.0077e-07,-0.0001515,-1.1586e-06
5.3873e-05,4.2121e-05,1.2193,-2.0104e-07,-0.00015177,-1.1601e-06
5.3896e-05,4.2143e-05,1.2194,-2.0132e-07,-0.00015204,-1.1616e-06
5.392e-05,4.2166e-05,1.2195,-2.0159e-07,-0.0001523,-1.1632e-06
5.3943e-05,4.2187e-05,1.2196,-2.0187e-07,-0.00015257,-1.1647e-06
5.3966e-05,4.2209e-05,1.2197,-2.0214e-07,-0.00015283,-1.1663e-06
5.3989e-05,4.223e-05,1.2198,-2.0241e-07,-0.0001531,-1.1678e-06
5.4011e-05,4.2251e-05,1.2199,-2.0268e-07,-0.00015337,-1.1694e-06
5.4034e-05,4.2271e-05,1.2199,-2.0295e-07,-0.00015364,-1.1709e-06
5.4056e-05,4.2292e-05,1.22,-2.0322e-07,-0.00015391,-1.1725e-06
5.4078e-05,4.2312e-05,1.2201,-2.0349e-07,-0.00015418,-1.174e-06
5.41e-05,4.2331e-05,1.2202,-2.0376e-07,-0.00015444,-1.1756e-06
5.4122e-05,4.2351e-05,1.2203,-2.0402e-07,-0.00015471,-1.1771e-06
5.4143e-05,4.237e-05,1.2204,-2.0429e-07,-0.00015499,-1.1787e-06
5.4164e-05,4.2388e-05,1.2204,-2.0455e-07,-0.00015526,-1.1803e-06
5.4186e-05,4.2407e-05,1.2205,-2.0482e-07,-0.00015553,-1.1819e-06
5.4207e-05,4.2425e-05,1.2206,-2.0508e-07,-0.0001558,-1.1834e-06
5.4227e-05,4.2442e-05,1.2207,-2.0534e-07,-0.00015607,-1.185e-06
5.4248e-05,4.246e-05,1.2207,-2.056e-07,-0.00015634,-1.1866e-06
5.4268e-05,4.2477e-05,1.2208,-2.0586e-07,-0.00015662,-1.1882e-06
5.4289e-05,4.2493e-05,1.2209,-2.0612e-07,-0.00015689,-1.1898e-06
5.4309e-05,4.251e-05,1.2209,-2.0638e-07,-0.00015716,-1.1914e-06
5.4328e-05,4.2526e-05,1.221,-2.0664e-07,-0.00015744,-1.193e-06
5.4348e-05,4.2542e-05,1.2211,-2.069e-07,-0.00015771,-1.1946e-06
5.4368e-05,4.2557e-05,1.2211,-2.0715e-07,-0.00015799,-1.1962e-06
5.4387e-05,4.2572e-05,1.2212,-2.0741e-07,-0.00015826,-1.1978e-06
5.4406e-05,4.2587e-05,1.2213,-2.0766e-07,-0.00015854,-1.1994e-06
5.4425e-05,4.2601e-05,1.2213,-2.0792e-07,-0.00015882,-1.201e-06
5.4443e-05,4.2616e-05,1.2214,-2.0817e-07,-0.00015909,-1.2026e-06
5.4462e-05,4.2629e-05,1.2214,-2.0842e-07,-0.00015937,-1.2042e-06
5.448e-05,4.2643e-05,1.2215,-2.0867e-07,-0.00015965,-1.2059e-06
5.4498e-05,4.2656e-05,1.2215,-2.0892e-07,-0.00015993,-1.2075e-06
5.4516e-05,4.2669e-05,1.2216,-2.0917e-07,-0.00016021,-1.2091e-06
5.4534e-05,4.2681e-05,1.2216,-2.0942e-07,-0.00016049,-1.2108e-06
5.4552e-05,4.2693e-05,1.2217,-2.0967e-07,-0.00016077,-1.2124e-06
5.4569e-05,4.2705e-05,1.2217,-2.0991e-07,-0.00016105,-1.214e-06
5.4586e-05,4.2717e-05,1.2218,-2.1016e-07,-0.00016133,-1.2157e-06
5.4603e-05,4.2728e-05,1.2218,-2.104e-07,-0.00016161,-1.2173e-06
5.462e-05,4.2739e-05,1.2219,-2.1064e-07,-0.00016189,-1.219e-06
5.4637e-05,4.2749e-05,1.2219,-2.1089e-07,-0.00016217,-1.2206e-06
5.4653e-05,4.2759e-05,1.2219,-2.1113e-07,-0.00016246,-1.2223e-06
5.4669e-05,4.2769e-05,1.222,-2.1137e-07,-0.00016274,-1.2239e-06
5.4686e-05,4.2779e-05,1.222,-2.1161e-07,-0.00016302,-1.2256e-06
5.4701e-05,4.2788e-05,1.222,-2.1185e-07,-0.00016331,-1.2273e-06
5.4717e-05,4.2797e-05,1.2221,-2.1208e-07,-0.00016359,-1.2289e-06
5.4733e-05,4.2805e-05,1.2221,-2.1232e-07,-0.00016388,-1.2306e-06
5.4748e-05,4.2813e-05,1.2221,-2.1255e-07,-0.00016416,-1.2323e-06
5.4763e-05,4.2821e-05,1.2222,-2.1279e-07,-0.00016445,-1.234e-06
5.4778e-05,4.2828e-05,1.2222,-2.1302e-07,-0.00016474,-1.2356e-06
5.4793e-05,4.2835e-05,1.2222,-2.1326e-07,-0.00016502,-1.2373e-06
5.4807e-05,4.2842e-05,1.2222,-2.1349e-07,-0.00016531,-1.239e-06
5.4821e-05,4.2849e-05,1.2222,-2.1372e-07,-0.0001656,-1.2407e-06
5.4836e-05,4.2855e-05,1.2223,-2.1395e-07,-0.00016589,-1.2424e-06
5.485e-05,4.286e-05,1.2223,-2.1418e-07,-0.00016618,-1.2441e-06
5.4863e-05,4.2866e-05,1.2223,-2.144e-07,-0.00016646,-1.2458e-06
5.4877e-05,4.2871e-05,1.2223,-2.1463e-07,-0.00016675,-1.2475e-06
5.489e-05,4.2876e-05,1.2223,-2.1486e-07,-0.00016705,-1.2492e-06
5.4903e-05,4.288e-05,1.2223,-2.1508e-07,-0.00016734,-1.2509e-06
5.4916e-05,4.2884e-05,1.2223,-2.153e-07,-0.00016763,-1.2527e-06
5.4929e-05,4.2888e-05,1.2224,-2.1553e-07,-0.00016792,-1.2544e-06
5.4942e-05,4.2891e-05,1.2224,-2.1575e-07,-0.00016821,-1.2561e-06
5.4954e-05,4.2894e-05,1.2224,-2.1597e-07,-0.0001685,-1.2578e-06
5.4967e-05,4.2896e-05,1.2224,-2.1619e-07,-0.0001688,-1.2596e-06
5.4979e-05,4.2899e-05,1.2224,-2.1641e-07,-0.00016909,-1.2613e-06
5.499e-05,4.2901e-05,1.2224,-2.1662e-07,-0.00016939,-1.263e-06
5.5002e-05,4.2902e-05,1.2224,-2.1684e-07,-0.00016968,-1.2648e-06
5.5013e-05,4.2903e-05,1.2224,-2.1706e-07,-0.00016998,-1.2665e-06
5.5025e-05,4.2904e-05,1.2224,-2.1727e-07,-0.00017027,-1.2683e-06
5.5036e-05,4.2905e-05,1.2224,-2.1748e-07,-0.00017057,-1.27e-06
5.5047e-05,4.2905e-05,1.2224,-2.1769e-07,-0.00017087,-1.2718e-06
5.5057e-05,4.2905e-05,1.2224,-2.1791e-07,-0.00017116,-1.2735e-06
5.5068e-05,4.2904e-05,1.2223,-2.1812e-07,-0.00017146,-1.2753e-06
5.5078e-05,4.2903e-05,1.2223,-2.1833e-07,-0.00017176,-1.2771e-06
5.5088e-05,4.2902e-05,1.2223,-2.1853e-07,-0.00017206,-1.2788e-06
5.5098e-05,4.29e-05,1.2223,-2.1874e-07,-0.00017236,-1.2806e-06
5.5108e-05,4.2898e-05,1.2223,-2.1895e-07,-0.00017266,-1.2824e-06
5.5117e-05,4.2896e-05,1.2223,-2.1915e-07,-0.00017296,-1.2842e-06
5.5127e-05,4.2893e-05,1.2223,-2.1935e-07,-0.00017326,-1.286e-06
5.5136e-05,4.289e-05,1.2222,-2.1956e-07,-0.00017356,-1.2878e-06
5.5145e-05,4.2887e-05,1.2222,-2.1976e-07,-0.00017386,-1.2895e-06
5.5153e-05,4.2883e-05,1.2222,-2.1996e-07,-0.00017416,-1.2913e-06
5.5162e-05,4.2879e-05,1.2222,-2.2016e-07,-0.00017447,-1.2931e-06
5.517e-05,4.2875e-05,1.2221,-2.2036e-07,-0.00017477,-1.2949e-06
5.5179e-05,4.287e-05,1.2221,-2.2055e-07,-0.00017507,-1.2967e-06
5.5186e-05,4.2865e-05,1.2221,-2.2075e-07,-0.00017538,-1.2986e-06
5.5194e-05,4.2859e-05,1.2221,-2.2095e-07,-0.00017568,-1.3004e-06
5.5202e-05,4.2853e-05,1.222,-2.2114e-07,-0.00017599,-1.3022e-06
5.5209e-05,4.2847e-05,1.222,-2.2133e-07,-0.0001763,-1.304e-06
5.5216e-05,4.284e-05,1.222,-2.2153e-07,-0.0001766,-1.3058e-06
5.5223e-05,4.2833e-05,1.2219,-2.2172e-07,-0.00017691,-1.3077e-06
5.523e-05,4.2826e-05,1.2219,-2.2191e-07,-0.00017722,-1.3095e-06
5.5237e-05,4.2818e-05,1.2218,-2.2209e-07,-0.00017752,-1.3113e-06
5.5243e-05,4.281e-05,1.2218,-2.2228e-07,-0.00017783,-1.3132e-06
5.5249e-05,4.2802e-05,1.2218,-2.2247e-07,-0.00017814,-1.315e-06
5.5255e-05,4.2793e-05,1.2217,-2.2265e-07,-0.00017845,-1.3169e-06
5.5261e-05,4.2784e-05,1.2217,-2.2284e-07,-0.00017876,-1.3187e-06
5.5267e-05,4.2774e-05,1.2216,-2.2302e-07,-0.00017907,-1.3206e-06
5.5272e-05,4.2764e-05,1.2216,-2.232e-07,-0.00017938,-1.3224e-06
5.5277e-05,4.2754e-05,1.2215,-2.2338e-07,-0.0001797,-1.3243e-06
5.5282e-05,4.2743e-05,1.2215,-2.2356e-07,-0.00018001,-1.3262e-06
5.5287e-05,4.2732e-05,1.2214,-2.2374e-07,-0.00018032,-1.328e-06
5.5292e-05,4.2721e-05,1.2214,-2.2392e-07,-0.00018064,-1.3299e-06
5.5296e-05,4.2709e-05,1.2213,-2.241e-07,-0.00018095,-1.3318e-06
5.53e-05,4.2697e-05,1.2213,-2.2427e-07,-0.00018126,-1.3337e-06
5.5304e-05,4.2684e-05,1.2212,-2.2444e-07,-0.00018158,-1.3355e-06
5.5308e-05,4.2672e-05,1.2212,-2.2462e-07,-0.0001819,-1.3374e-06
5.5312e-05,4.2658e-05,1.2211,-2.2479e-07,-0.00018221,-1.3393e-06
5.5315e-05,4.2645e-05,1.221,-2.2496e-07,-0.00018253,-1.3412e-06
5.5318e-05,4.2631e-05,1.221,-2.2513e-07,-0.00018285,-1.3431e-06
5.5321e-05,4.2616e-05,1.2209,-2.253e-07,-0.00018316,-1.345e-06
5.5324e-05,4.2602e-05,1.2208,-2.2546e-07,-0.00018348,-1.3469e-06
5.5327e-05,4.2587e-05,1.2208,-2.2563e-07,-0.0001838,-1.3489e-06
5.5329e-05,4.2571e-05,1.2207,-2.2579e-07,-0.00018412,-1.3508e-06
5.5332e-05,4.2555e-05,1.2206,-2.2596e-07,-0.00018444,-1.3527e-06
5.5334e-05,4.2539e-05,1.2206,-2.2612e-07,-0.00018476,-1.3546e-06
5.5335e-05,4.2523e-05,1.2205,-2.2628e-07,-0.00018508,-1.3565e-06
5.5337e-05,4.2506e-05,1.2204,-2.2644e-07,-0.0001854,-1.3585e-06
5.5338e-05,4.2488e-05,1.2203,-2.266e-07,-0.00018573,-1.3604e-06
5.534e-05,4.2471e-05,1.2203,-2.2676e-07,-0.00018605,-1.3623e-06
5.5341e-05,4.2453e-05,1.2202,-2.2691e-07,-0.00018637,-1.3643e-06
5.5342e-05,4.2434e-05,1.2201,-2.2707e-07,-0.0001867,-1.3662e-06
5.5342e-05,4.2415e-05,1.22,-2.2722e-07,-0.00018702,-1.3682e-06
5.5343e-05,4.2396e-05,1.22,-2.2738e-07,-0.00018735,-1.3701e-06
5.5343e-05,4.2377e-05,1.2199,-2.2753e-07,-0.00018767,-1.3721e-06
5.5343e-05,4.2357e-05,1.2198,-2.2768e-07,-0.000188,-1.3741e-06
5.5343e-05,4.2336e-05,1.2197,-2.2783e-07,-0.00018832,-1.376e-06
5.5342e-05,4.2316e-05,1.2196,-2.2798e-07,-0.00018865,-1.378e-06
5.5342e-05,4.2295e-05,1.2195,-2.2812e-07,-0.00018898,-1.38e-06
5.5341e-05,4.2273e-05,1.2194,-2.2827e-07,-0.00018931,-1.382e-06
5.534e-05,4.2251e-05,1.2193,-2.2841e-07,-0.00018964,-1.3839e-06
5.5339e-05,4.2229e-05,1.2192,-2.2856e-07,-0.00018997,-1.3859e-06
5.5337e-05,4.2206e-05,1.2192,-2.287e-07,-0.0001903,-1.3879e-06
5.5336e-05,4.2183e-05,1.2191,-2.2884e-07,-0.00019063,-1.3899e-06
5.5334e-05,4.216e-05,1.219,-2.2898e-07,-0.00019096,-1.3919e-06
5.5332e-05,4.2136e-05,1.2189,-2.2912e-07,-0.00019129,-1.3939e-06
5.533e-05,4.2112e-05,1.2188,-2.2925e-07,-0.00019162,-1.3959e-06
5.5328e-05,4.2088e-05,1.2187,-2.2939e-07,-0.00019196,-1.3979e-06
5.5325e-05,4.2063e-05,1.2186,-2.2952e-07,-0.00019229,-1.3999e-06
5.5322e-05,4.2038e-05,1.2185,-2.2966e-07,-0.00019262,-1.402e-06
5.5319e-05,4.2012e-05,1.2184,-2.2979e-07,-0.00019296,-1.404e-06
5.5316e-05,4.1986e-05,1.2182,-2.2992e-07,-0.00019329,-1.406e-06
5.5313e-05,4.196e-05,1.2181,-2.3005e-07,-0.00019363,-1.408e-06
5.5309e-05,4.1933e-05,1.218,-2.3018e-07,-0.00019397,-1.4101e-06
5.5305e-05,4.1906e-05,1.2179,-2.303e-07,-0.0001943,-1.4121e-06
5.5301e-05,4.1878e-05,1.2178,-2.3043e-07,-0.00019464,-1.4142e-06
5.5297e-05,4.185e-05,1.2177,-2.3055e-07,-0.00019498,-1.4162e-06
5.5293e-05,4.1822e-05,1.2176,-2.3068e-07,-0.00019532,-1.4182e-06
5.5288e-05,4.1793e-05,1.2175,-2.308e-07,-0.00019566,-1.4203e-06
5.5283e-05,4.1764e-05,1.2174,-2.3092e-07,-0.000196,-1.4224e-06
5.5278e-05,4.1735e-05,1.2172,-2.3104e-07,-0.00019634,-1.4244e-06
5.5273e-05,4.1705e-05,1.2171,-2.3115e-07,-0.00019668,-1.4265e-06
5.5268e-05,4.1675e-05,1.217,-2.3127e-07,-0.00019702,-1.4286e-06
5.5262e-05,4.1644e-05,1.2169,-2.3139e-07,-0.00019736,-1.4306e-06
5.5256e-05,4.1613e-05,1.2168,-2.315e-07,-0.00019771,-1.4327e-06
5.525e-05,4.1582e-05,1.2166,-2.3161e-07,-0.00019805,-1.4348e-06
5.5244e-05,4.155e-05,1.2165,-2.3172e-07,-0.00019839,-1.4369e-06
5.5237e-05,4.1518e-05,1.2164,-2.3183e-07,-0.00019874,-1.439e-06
5.5231e-05,4.1485e-05,1.2162,-2.3194e-07,-0.00019908,-1.4411e-06
5.5224e-05,4.1452e-05,1.2161,-2.3205e-07,-0.00019943,-1.4432e-06
5.5217e-05,4.1419e-05,1.216,-2.3216e-07,-0.00019978,-1.4453e-06
5.521e-05,4.1385e-05,1.2159,-2.3226e-07,-0.00020012,-1.4474e-06
5.5202e-05,4.1351e-05,1.2157,-2.3237e-07,-0.00020047,-1.4495e-06
5.5195e-05,4.1317e-05,1.2156,-2.3247e-07,-0.00020082,-1.4516e-06
5.5187e-05,4.1282e-05,1.2155,-2.3257e-07,-0.00020117,-1.4537e-06
5.5179e-05,4.1247e-05,1.2153,-2.3267e-07,-0.00020152,-1.4559e-06
